timestamp,value,variable
1764786261214,,currents.a
1764786261214,,currents.b
1764786261214,,currents.c
1764786261214,0.12942008674144745,currents.a
1764786261217,0.19972234964370728,currents.a
1764786261221,0.27481794357299805,currents.a
1764786261225,0.32914242148399353,currents.a
1764786261228,0.37707579135894775,currents.a
1764786261232,0.42181360721588135,currents.a
1764786261234,0.43299806118011475,currents.a
1764786261237,0.44578030705451965,currents.a
1764786261241,0.44258472323417664,currents.a
1764786261243,0.425009161233902,currents.a
1764786261246,0.39944469928741455,currents.a
1764786261248,0.3690869212150574,currents.a
1764786261250,0.3275446593761444,currents.a
1764786261252,0.2828068435192108,currents.a
1764786261255,0.22209125757217407,currents.a
1764786261258,0.1453978717327118,currents.a
1764786261260,0.08148672431707382,currents.a
1764786261262,0.01917334459722042,currents.a
1764786261264,-0.039944469928741455,currents.a
1764786261214,-0.4489758610725403,currents.b
1764786261217,-0.4537692070007324,currents.b
1764786261221,-0.4409869611263275,currents.b
1764786261225,-0.42021581530570984,currents.b
1764786261228,-0.3850646913051605,currents.b
1764786261232,-0.34192466735839844,currents.b
1764786261234,-0.3035779893398285,currents.b
1764786261237,-0.22209125757217407,currents.b
1764786261241,-0.1453978717327118,currents.b
1764786261243,-0.06391115486621857,currents.b
1764786261246,0,currents.b
1764786261248,0.062313374131917953,currents.b
1764786261250,0.12782230973243713,currents.b
1764786261252,0.178951233625412,currents.b
1764786261255,0.24605792760849,currents.b
1764786261258,0.31156688928604126,currents.b
1764786261260,0.3595002293586731,currents.b
1764786261262,0.39784693717956543,currents.b
1764786261264,0.42021581530570984,currents.b
1764786261214,0.31955575942993164,currents.c
1764786261217,0.25404685735702515,currents.c
1764786261221,0.16616901755332947,currents.c
1764786261225,0.09107339382171631,currents.c
1764786261228,0.007988899946212769,currents.c
1764786261232,-0.07988893985748291,currents.c
1764786261234,-0.14060452580451965,currents.c
1764786261237,-0.22368904948234558,currents.c
1764786261241,-0.29718685150146484,currents.c
1764786261243,-0.3610979914665222,currents.c
1764786261246,-0.39944469928741455,currents.c
1764786261248,-0.4314002990722656,currents.c
1764786261250,-0.45536696910858154,currents.c
1764786261252,-0.4617580771446228,currents.c
1764786261255,-0.46814918518066406,currents.c
1764786261258,-0.45696476101875305,currents.c
1764786261260,-0.4409869611263275,currents.c
1764786261262,-0.4170202910900116,currents.c
1764786261264,-0.3802713453769684,currents.c
1764786261266,-0.09426894783973694,currents.a
1764786261269,-0.16137565672397614,currents.a
1764786261273,-0.25085127353668213,currents.a
1764786261276,-0.31156688928604126,currents.a
1764786261278,-0.3499135673046112,currents.a
1764786261281,-0.3850646913051605,currents.a
1764786261285,-0.42021581530570984,currents.a
1764786261286,-0.43459582328796387,currents.a
1764786261289,-0.4489758610725403,currents.a
1764786261291,-0.4601602852344513,currents.a
1764786261295,-0.44578030705451965,currents.a
1764786261298,-0.4154224991798401,currents.a
1764786261300,-0.39145582914352417,currents.a
1764786261303,-0.35470688343048096,currents.a
1764786261306,-0.29878464341163635,currents.a
1764786261309,-0.260437935590744,currents.a
1764786261311,-0.22209125757217407,currents.a
1764786261313,-0.16137565672397614,currents.a
1764786261315,-0.1118445172905922,currents.a
1764786261317,-0.0671067088842392,currents.a
1764786261266,0.439389169216156,currents.b
1764786261269,0.4521713852882385,currents.b
1764786261273,0.4489758610725403,currents.b
1764786261276,0.43459582328796387,currents.b
1764786261278,0.41062915325164795,currents.b
1764786261281,0.3834669291973114,currents.b
1764786261285,0.33074021339416504,currents.b
1764786261286,0.3035779893398285,currents.b
1764786261289,0.24446016550064087,currents.b
1764786261291,0.19492901861667633,currents.b
1764786261295,0.09426894783973694,currents.b
1764786261298,0.0223689042031765,currents.b
1764786261300,-0.03195557743310928,currents.b
1764786261303,-0.09426894783973694,currents.b
1764786261306,-0.17575567960739136,currents.b
1764786261309,-0.2236890345811844,currents.b
1764786261311,-0.2620357275009155,currents.b
1764786261313,-0.3035779893398285,currents.b
1764786261315,-0.34192466735839844,currents.b
1764786261317,-0.37867358326911926,currents.b
1764786261266,-0.34512022137641907,currents.c
1764786261269,-0.2907957434654236,currents.c
1764786261273,-0.19013568758964539,currents.c
1764786261276,-0.12302893400192261,currents.c
1764786261278,-0.06071558594703674,currents.c
1764786261281,0.001597762107849121,currents.c
1764786261285,0.09746450185775757,currents.c
1764786261286,0.13101783394813538,currents.c
1764786261289,0.20451569557189941,currents.c
1764786261291,0.26523125171661377,currents.c
1764786261295,0.34352245926856995,currents.c
1764786261298,0.40104249119758606,currents.c
1764786261300,0.42341139912605286,currents.c
1764786261303,0.4489758312702179,currents.c
1764786261306,0.4745403230190277,currents.c
1764786261309,0.4841269850730896,currents.c
